customer_message,brand_reply,customer_tweet_id,brand_tweet_id
"@586778 Bruh @115858 gotta fix this autocorrect “I” error that makes all “I’s”, I️ , unless you hit the “x”. Who has time for that?! 😡","@586777 We understand wanting your predictive text working properly, and are happy to help. Send us a DM and we'll follow up. https://t.co/GDrqU22YpT",1982328,1982327
I’d like to keep @9242 as my default browser but latest OS update from @115858 won’t let me. It’s Safari or nothing.,@819559 We're happy to look into this with you.  DM us and let us know what happens when following these steps to set the default browser: https://t.co/9ZfGtPi7n0 https://t.co/GDrqU22YpT,2971261,2971260
@AppleSupport nice you won't let me schedule a call with you. cute.,@476015 We received your DM and we'll be following up with you there shortly. https://t.co/GDrqU22YpT,1535019,1535018
@AppleSupport Yes. Plenty of times. It just goes back to not functioning. I’ve done a reset on my phone and everything. I will click the link,@127206 OK. DM us and we can take a closer look at things there. https://t.co/GDrqU22YpT,50056,50057
"@AppleSupport  new iOS is terrible. Slows down the phone with multiple delays, keyboard delays, safari issues, volume issues - iphone6",@289005 Thanks for reaching out!  We've received your DM and we'll continue with you there.,706898,706897
S/O to @AppleSupport and @115725 ... did the newest iOS update and now my phone doesn’t work AND NO ONE CAN HELP ME. I only pay a monthly bill and 800$ for service and a phone that do not work. S/O to you!,@201550 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU2kzhr,2772675,2772674
Is anyone having an issue on the #iphone8plus where it will way over saturate red only in a picture? @115858,@423736 We want to help out. Could you Direct Message us and let us know what country you're located in?,1299560,1299559
@AppleSupport It’s says it’s “indexing” and won’t play my music,@128488 Thanks for that info. Restart the iPhone and then DM us if that issue persists. https://t.co/GDrqU22YpT,55082,55085
"@AppleSupport Legally speaking, can i use @115858 's logo to put it in a public poster ? Goal is to make people coming in our next school conference ""buying guide for christmas"" ? Will be discret and next to other's logos",@271734 Great question! Check out this link to learn about the Guidelines for Using Apple Trademarks and Copyrights: https://t.co/Sg9b4ld41g,639704,639702
@AppleSupport May you fix this I️ fiasco? K thanks bye. 🙄,@517943 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1709329,1709328
"I keep getting the ""This accessory may not be supported"" message. What is going on @AppleSupport","@582084 We want to help you. Check out our article for steps to resolve this, and DM us if this continues: https://t.co/uqxquyfdn0 https://t.co/GDrqU22YpT",1963164,1963163
"@AppleSupport I’ve lived in Houston 20+ years, and can get pretty much everywhere on my own, but I still use Maps every single day to get where I’m going. For reassurance. So fix it!",@391461 We know how important it is to have the Maps app working reliably. Please let us know what's going on? We'd love to help.,1153803,1153802
@AppleSupport @115858 any explanation as to why a weird symbol pops up every time i type the letter “i” ?!,@589206 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT,1990897,1990896
@AppleSupport  I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ AM PISSED,@592808 We've got your back. Check out this article and let us know if you have more questions in DM: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT,2004681,2004680
@115858 Please Fix Whatever Is Wrong With My Phone....,@614503 We'd be happy to assist you with this.  Please let us know in DM the issues you're having and we'll continue from there. https://t.co/GDrqU22YpT,2077757,2077756
Hey @AppleSupport And @21735 Why is Diners Card not accepted on AppleID payments? I have been trying to update payment info to my new Card and it says: Enter a Valid Credit Card number! I thought Diners Card was a premium Card in India superior to even Amex! :/,@667992 We'd like to know more. DM us the details and we'll go from there. https://t.co/GDrqU22YpT,2301735,2301734
Why do my tweets have hashtags and square question marks? I’m updated to the latest iOS 11.1 @115858 fix me. #apple https://t.co/XzauijV1pG,@123060 We've received your DM. Please look for a reply from us there.,31933,31932
"@AppleSupport Hello! I have enabled Desktop and Documents sync to iCloud on my Mac, and even though I have 45GB left in iCloud storage, my Mac says its full and doesn’t sync properly. What can I do to resolve this issue? Thank you!","@230648 We're here for you. Storage in iCloud and on your device can get confusing at times. When you receive this error, what does it say exactly? We're asking to see if the error is for lack of iCloud storage or Mac storage.",486124,486122
@AppleSupport Everything is up to date barring iOS 11.1.,"@453722 Please try uninstalling the Twitter app and then restarting. Once back on, redownload Twitter and let us know the result.",1437570,1437572
Do not do any updates for your Mac books! Screwed mine up and now it won’t work! @115858 why would you do this!,@265767 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,613141,613139
@796897 @61254 @115858 @58733 #iphone help.  How do I upload my previous phones setting and apps and everything???,@796896 Hello. Thanks for reaching out. Did you complete a backup on your previous phone? Please click here to let us know in DM and we'll continue there: https://t.co/GDrqU22YpT,2869685,2869684
@115858 I’m disappointed I still see hashtags and boxed question marks. Do better.,@591418 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,2000158,2000156
@AppleSupport i dmed you my problem. please check your dm’s.,@668590 We have received your DM and will be responding there shortly.,2304273,2304272
@AppleSupport In settings &gt; calendar (where do I turn off?) https://t.co/1qwM9Zs8qR,@586322 We appreciate you sharing that screenshot with us. Let's take a closer look at this issue together in DM. https://t.co/GDrqU22YpT,1980706,1980705
THIS LETTER SHIT RUINING MY DAY @115858 WHAT THE FUCK YO,@501766 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1641292,1641290
@AppleSupport Is that where I can file a radar?,@192079 You can leave your feedback here: https://t.co/eTPVYVFyd8,2652532,2652531
@AppleSupport Nope just the safari browser. It also appears it my mac doesn’t time out anymore. Haven’t seen a log in window since updating.,"@812871 We can look into that as well. If you quit Safari, then hold down the shift key only while launching Safari again. Does it improve the missing website name issue?",2942164,2942166
@468245 Girl same lmao I️ was tripping out it won’t go away,@468249 We'd like to help. Shoot us a DM using the following link. https://t.co/GDrqU22YpT,1499997,1500007
"@AppleSupport in general two updates on ios 11 so far &amp; still sucks, battery drainage, instability, please bring back ios 10",@608084 We'd like to hear more about what's happening with your battery. DM us about this and let's continue there. https://t.co/GDrqU22YpT,2056159,2056158
@AppleSupport is there a way to fix Bluetooth &amp; WiFi automatically connecting when they’re off? #iOS11,@183511 Bluetooth and Wi-Fi work a little differently in iOS 11. Check out this article: https://t.co/G7BHuQnDS6,1771196,1771195
@AppleSupport if y’all don’t fix this glitch I’m gonna snap. I have to go out of my way to change I️ to I. What is this????,@483223 Thank you for reaching out for support. We'd like to lend a hand. Let us know if this article helps: https://t.co/sDSg93LaFu,1565225,1565224
@AppleSupport This seems to be a common problem with the new airpods ... why? google full of questions re the same problem,"@217281 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT",430162,430164
"@AppleSupport Why does notifications bug in 2th second, i was like in 2:48 and it says 0:02",@705954 Join us in DM so we may better assist you: https://t.co/GDrqU22YpT,2467266,2467268
@AppleSupport Tried them both!,@235211 Thanks for the information. We have some additional details we'd like to gather. Meet us in DM and we'll continue from there. https://t.co/GDrqU22YpT,2888461,2888463
@AppleSupport Time Zone now correct but still not able to reschedule. Really!!!,"@598857 We'd like to look into this to see how we can help. To get started, let us know the reason for needing an appointment via DM: https://t.co/GDrqU22YpT",2024981,2024980
"@AppleSupport Hello, I’m not able to chase my order that I placed yesterday is there any problems?","@385357 We’ll be glad to see how we can help. To be sure we’re on the same page, was the order placed though our online store?",1125426,1125423
@AppleSupport The edges of my #iPhone5S screen has become yellow while getting old: is there any recall campaign about it?,@192853 Could you Direct Message us what country you're located in? We'd like to look into this with you. https://t.co/nYknMGviju,322651,322649
"@AppleSupport I live in Sydney Australia, can you let me know why the Facebook app is saying unavailable and has been for 2 days now?",@193019 We'd be happy to look into this with you.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,323425,323424
@AppleSupport The only option is to fix your operating system so my phone doesn’t freeze 5 times a day,"@577259 We want to help if your device isn’t running as it should. DM us your exact iOS version, and we’ll take a look at it with you. https://t.co/GDrqU22YpT",1941087,1941085
@AppleSupport Y’all need to talk to the customer service people because they got me all the way messed up!,@532832 We'd be glad to discuss your support experience. Please DM us. https://t.co/GDrqU22YpT,1772851,1772850
@115858 @AppleSupport soooo are you guys working on this bug going on with the keyboard??? The letter “ i “ keeps getting replaced by symbols https://t.co/1J584kcILT,@124662 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,39615,39614
"@687444 @108910 it works for me, but with the update it doesn't stay connected with itunes. if i am on facebook it works for an alarm sound on facebook. if i surf on youtube, it works for youtube. i dont want this, how can i change it? @AppleSupport",@790752 We can help look into any changes or issues you are seeing. Reach out to us in DM and let us know a bit more about what is happening and we will help. https://t.co/GDrqU22YpT,2842011,2842010
@AppleSupport I lost my photos of last 8 months because my iphone told me that I entered wrong passcode. The same code worked 10 mins earlie,@511908 DM us using the link below. We'll work together from there. https://t.co/GDrqU22YpT,1684491,1684490
@AppleSupport I’m always running low on space on my MacBook Pro. Does Apple offer a notebook computer with a 1 TB drive?,"@386792 All of our new MacBook Pros are configurable up to 1TB or more. For help with purchasing one, go to: https://t.co/8yjRd1Xo0i",1132188,1132187
"@115858 I did the update to fix the “I” problem, but I am still seeing the A and box with ?. So.... how do I fix it now #annoyed",@668822 Thanks.  Can you tell us if you're seeing this when you're sending messages or reciving messages? https://t.co/GDrqU22YpT,2305185,2305183
@AppleSupport why when i turn my WiFi off does it suddenly come back on?? Fix this.,@279599 We'd love to help. Which device are you experiencing this issue on? Which version of software is being used on that device?,669244,669243
"Hey @115858 

Whatever infected update you sent out just so we would all go buy a new iPhone is really pissing me off. Stop your bullshit. This is all that happens now. From the MOMENT I updated my goddamn phone. https://t.co/OaJs5CoQoq",@287524 We want to help you get back to enjoying your iPhone. Please reach out via DM using the link below and tell us more about when you see the image you've shared. https://t.co/GDrqU22YpT,701678,701677
Why is my phone not working now after updating to iOS 11 @AppleSupport @115858 I can make and receive calls but can’t hear anything #FixIt,"@612109 Let's find a solution together. Does this happen when using headphones to make calls, or using the receiver? DM us here: https://t.co/GDrqU22YpT",2069805,2069804
When is @115858 going to ship out the #iOS11 update that will give back the speed my #iPhone once had?  So slow since 11.0.,@643976 We’d love to help. Please send us a DM to continue. https://t.co/GDrqU22YpT,2202159,2202158
@AppleSupport is this legit? https://t.co/jfPZYAJYyP,"@655584 Let's help. This appears to be a phishing attempt. For a full breakdown of what to do, check out: https://t.co/LNMCdqt6fD",2250113,2250111
Depuis la mise à jour IOS 11 le clavier de mon IPhone 6S bug à mort 😖 Merci @115858 @AppleSupport #Iphone #Apple #IOS11,@202289 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,364088,364087
@AppleSupport i clicked on the sign out button. Now the photos are neither on my phone nor on my icloud. https://t.co/uzM3iZ4RyD,@267005 Let's have a look at this together. Can you please DM us? https://t.co/GDrqU22YpT,619474,619473
@115858 @115858 i can’t transfer settings as iOS 11 is a piece of crap !! jeez now to setup the watch as well - please test your software !!!,@226114 We'd like to look into all these issues with you . DM us details and we'll work with you to get your iPhone working as expected. https://t.co/GDrqU22YpT,1339020,1339019
@AppleSupport iPhone 7 and 11.0.3,"@345239 Have you tried powering off and restarting your iPhone? If not, follow the steps here &amp; report back: https://t.co/n9BF3L9h6y",949685,949687
Why tf cant i hear my screen recording &amp; the sound is on the recording 😡 @AppleSupport,@669817 We certainly want to do everything possible to get this resolved for you. We would like to look into how we can assist. Let's start by confirming the version you're currently running. You can find that by going to Settings &gt; General &gt; About on your iPhone.,2309395,2309393
@AppleSupport I hear there is some sort of battery diag you can activate in settings,@574657 Thanks for reaching out to us. Can you DM us the issue that you are having? That way we can better assist you. https://t.co/GDrqU22YpT,1931145,1931144
"@AppleSupport Unlock with ⌚️ has stopped working on my Early 2015 13” Retina MacBookPro with macOS 10.13.1.

Have tried rebooting, turning bluetooth on and off, turning the unlock with ⌚️ setting on and off, and deleting bluetooth plist file.

Any ideas?",@631965 We'd like to lend a hand to see how we can help over Twitter. Which Apple Watch model do you have and what's the watchOS on it?,2150294,2150292
"@AppleSupport battery on 7 plus, 11.1 is lasting 4 hours..... any hope on a new software update? Been happening since 11.0 public beta 1","@311245 We’d love to help with your battery life. To start, send us a DM. https://t.co/GDrqU22YpT",915162,915161
For instance @115858 when are you gunna fix my fuckin I button I️ refuse to change it in my shortcuts it shouldn’t come down to this,"@662582 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",2278858,2278857
@AppleSupport I appreciate your help. I’ve tried the tips but my Mac still wont start after the bar completes loading.,"@681946 Have you also tried booting in recovery? If not, let's give that a try next: https://t.co/3mWPPC8cdZ

DM us the results, please. https://t.co/GDrqU22YpT",2361680,2361682
"Why am I seeing these little boxes with question marks in them instead of emojis? I’ve already updated my phone.

@AppleSupport",@413718 We'd like to help. Please take a look at the following article for more information: https://t.co/xXaXeeSRt9,1589964,1589963
I'm heated my phone's charging port won't work and now my phone won't turn back on @115858 does a shitty job with these iPhones I stg,@476534 Hi. We're here to help. Have you checked out the steps here: https://t.co/8MvHMFZ83h,1537012,1537011
@AppleSupport Deeper than 2 hours?! What else will you suggest?,@590275 DM us and we'll get started there. https://t.co/GDrqU22YpT,2354989,2354990
@115858  @applesupport how come I️ can’t type the letter “I” https://t.co/EDXmZE3Nif,@670010 Let's look into this for you. iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating. This page should help: https://t.co/80YRnjDFDk DM us if you run into any issues. https://t.co/GDrqU22YpT,2310174,2310173
@AppleSupport can we get some support for voice memos? iCloud backups? Sorting capabilities?My 300 recordings need safe-keeping&amp;organization,@372224 We're happy to help. Join us in DM with more detail about what you're looking to do. https://t.co/GDrqU22YpT,1068822,1068821
@115858 is your uk website down? Iphone upgrade program is not working,"@788696 Our Online Sales Support would be best suited to assist you, you can reach them here: https://t.co/juL6VLJ6gi",2833032,2833033
@AppleSupport hi. I have a problem with my MacBook Air. It didn't do the iOS update fully and now I have this when I turn it on https://t.co/cMnusUtLf8,@425210 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,1306069,1306067
"How do I go to sleep with a working phone, and then wake up and it doesn't work anymore? @AppleSupport",@195161 Let's get it working right again!  What exactly is going on and which iPhone do you have?,332466,332465
"@AppleSupport hi, where did ""all my files"" go in the newest mac software??","@251101 In High Sierra, ""Recents"" replaced ""All My Files"" in the Finder. You can read more about that change here: https://t.co/XS7PVSTCuu Let us know in DM if you have any other questions. https://t.co/GDrqU22YpT",560434,560433
@AppleSupport updated to newest iOS but now I️ looks like picture below and is received as black box by non-ios users... what happened? https://t.co/v7qHl4yYDc,@487618 Thanks for reaching out to us. We recommend checking out this link: https://t.co/xU1AGHStV6,1584662,1584661
@AppleSupport My iPhone X speakers are still cracking. Thought the last IOS update was supposed to fix that?,"@622668 We know how important it is for your iPhone to sound great and we're happy to help. Please let us know in DM, if this occurs when on calls, listening to music, watching a video. etc. and we'll help sort things out. https://t.co/GDrqU22YpT",2110820,2110819
@AppleSupport i am using a power outlet. i am receiving a message saying that my device no longer supports this charger when i plug it in,"@662795 Thank you. Let's follow the steps in the section labeled ""If an alert says your accessory isn't supported or certified here: https://t.co/uqxquyfdn0 Send us a DM if the issue continues or you have questions. https://t.co/GDrqU22YpT",2279828,2279830
Man look here.. @115858 fix the boxes.,@487395 We're to help. Step out these steps here:https://t.co/xXaXeeSRt9 Let us know if you have questions.,1583762,1583761
All I️ wanna do is type the letter I️ without autocorrecting changing it!!! @AppleSupport  @115858,@629904 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2142342,2142341
So like is @115858 going to fix the fact that I️ can’t type the letter *i (I️) without turning into something else?,@509368 We’d be glad to help. Let us know if the steps here help via DM: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,1674049,1674048
@AppleSupport Didnt work. My laptop makes a tick noise every 10 seconds. Thats all it does,@396529 Do you see anything on the screen at all? What country are you in? Let's dig into this deeper over DM: https://t.co/GDrqU22YpT,1175554,1175556
@AppleSupport Happens randomly. Any app that requires keyboard use. Started happening on iPad mini when updated to iOS 11 - all iterations. Hard reset seems to help but issue reoccurs. https://t.co/Mnu7p1tWxL,"@612853 If possible, it's always preferable to shut down and restart your device, rather than performing a force restart, which should be a last resort. Does your device become unresponsive to a standard restart when this occurs? Please DM us to proceed from here.",2072111,2072113
@AppleSupport it would be nice if you guys could stop turning on my Bluetooth and WiFi randomly thanks,"@137638 If you are on the latest iOS, Bluetooth and Wi-Fi can be turned off completely in your Settings. See this guide for more information: https://t.co/G7BHuQnDS6",2786486,2786484
@AppleSupport my phone shouldn’t die in a little over an hour after upgrading to ios 11...,@548900 We'd be happy to help you maximize your battery life. What iPhone model and version of iOS 11 are we working with? DM us: https://t.co/GDrqU22YpT,1829064,1829062
@115858 after the iOS update my morning alarm stopped working and I was 1 hr late to work. Can you write a letter to my employer explaining?,"@539664 That’s not what we expect, we’d like to learn more about the situation so we can determine our next steps via DM. https://t.co/GDrqU22YpT",1796000,1795999
@115858 seriously needs to fix this I️ issue that’s going on. It’s getting old 😒,"@761697 We're here to help. We've released an update that may have addressed that issue. Can you tell us in DM, which version of iOS 11 you're using? https://t.co/GDrqU22YpT",2713221,2713220
@115858 The client is losing his files and files because of your update,@601993 We'll be happy to provide you with our recommendations on how to proceed. Reach us in DM with more details. https://t.co/GDrqU22YpT,2036175,2036174
@AppleSupport hi after the recent update my iPhone 6s-the touch pass code is not working..I even rebooted the phone?,@692551 We're here to help. Just to confirm are you having issues with Touch ID? Please let us know in DM. https://t.co/GDrqU22YpT,2408453,2408452
@AppleSupport I’m up to date on 11.0.3,"@370413 Thanks. Are notifications not working at all, or is this for specific apps? Review our link here: https://t.co/E7sMv2aXe6",1060606,1060604
@AppleSupport playing RuneScape lol,@741752 DM us your country and we'll continue there. https://t.co/GDrqU22YpT,2625994,2625995
@AppleSupport how do I keep @136083 off of my #iphone ? https://t.co/zhcM9DatIT,@771700 Hi there! We're happy to help you curate your News widget with stories that interest you. You can control what you see using the steps here: https://t.co/CZ9gt0JbFV,2757501,2757499
@AppleSupport See?! Even after changing it back to the letter now it’s a hashtag and a question mark. Wth!!,@496673 Thank you for the screenshots! We appreciate it. Please try the guidance here and report back: https://t.co/sDSg93LaFu,1620583,1620581
@115858 figure out this AUTOCORRECT SHIT,"@597445 We’d like to offer some guidance with this. Use the link below to join us in DM, and we’ll get started. https://t.co/GDrqU22YpT",2020279,2020278
"@AppleSupport Hey, is there a way, to Name a specific automation in the iPhone https://t.co/5rrxuQSbLQ? Like „Christmas-Lights“.",@123858 Thank you for reaching out to us. We're happy to help. Take a look here for more information: https://t.co/ept6Vf2rqU,90677,90675
Okay @115858 I️’m getting really sick of this. What in the actual hell is wrong with your software. PLEASE fix it. @AppleSupport https://t.co/uZJ9yYmwOD,@592114 We're here to help with your issue. DM us and tell us which device you have and the version of iOS you're running. https://t.co/GDrqU22YpT,2002442,2002441
@115858 @AppleSupport please tell me y’all working on this damn I️ shit I️ can’t deal with I️t,"@258012 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",2287393,2287391
"RIP my iPad.
...Please don't do this to me @AppleSupport https://t.co/UVMUWc2uKp",@432270 We'd like to look into the issues you're having with your iPad. Could you join us in DM with more details? https://t.co/GDrqU22YpT,1338781,1338780
Artwork isn’t syncing and I’m super frustrated because I’m so OCD about my music library. @AppleSupport,"@190417 We can totally understand. Is this for purchased, synced, or Apple Music tracks? DM us: https://t.co/GDrqU22YpT",311636,311634
Apple iOS please fix screen recording vertical at times. @115858 @119462 &amp; emails reload sporadically,@261781 We can help take a look in to this. Which device is it occurring on and which version of the iOS is currently installed? https://t.co/GDrqU22YpT,2837251,2837249
@AppleSupport iPhone 7. No it’s every app I use. It just freezes. The whole phone freezes. It started happening yesterday morning. And I’m using the latest version of software.,"@722985 Was this happening before you updated? If you restart your iPhone, does the issue persist?",2543037,2543039
@AppleSupport Why isn’t my App Store working ?,@468830 We've received your DM and are happy to continue working with you there.,1502948,1502947
@115858 @AppleSupport why is two-factor authentication not working in my region +237 Cameroon. 9digits mobile number.,@177561 We can help out. We'd need to get you to our Apple ID experts. They can be reached here:  https://t.co/UJm15vmMM2 https://t.co/GDrqU22YpT,258937,258936
@115858 @AppleSupport #iOS11 is so bad!! Pretty laggy and made my phone slow! 3 updates and no improvements! Disappointed!,@764735 We'll help in any way we can. Have you installed iOS 11.1? It was just released.,2727112,2727111
@AppleSupport That didn’t work. No update to start,"@662340  When you have a free moment, please DM us so that we can look into this together. https://t.co/GDrqU22YpT",2277665,2277664
@AppleSupport It’s not a app it’s the iPhone email app what comes with the phone!,@211649 Got it. Would you mind joining us in DM please? We'd like to start troubleshooting with you. https://t.co/GDrqU22YpT,2242591,2242593
@AppleSupport @AppleSupport Thank you for the reply. As far I remember I never checked it. Was going through some videos and then thought to checked it. Has this feature removed ?,@249905 OK so it was working before you updated the software. When you force touch an app icon on the display is nothing happening at all now? Or is it bringing up the shortcuts but then they don't work?,556101,556103
So @AppleSupport wyd about this “i” situation? I’m bout fed up 🤬,@524835 We are aware of this issue and are working hard to find a resolution. We do have a workaround: https://t.co/xXaXeeSRt9,1738875,1738874
@AppleSupport my phone isn’t receiving calls. Any help??,@679745 We'd be happy to help. Are you not able to make calls either? Have you tried restarting the device or checking to see if Do Not Disturb is turned on?,2352129,2352127
@AppleSupport @116333 I have purchased I phone7 in Augustmonth facing so many problems finally find a display problem,@174247 You mentioned an issue with the display. Were you able to work with an Apple Authorized Service Provider on a repair? DM us. https://t.co/GDrqU22YpT,2008020,2008019
@AppleSupport please explain to me how to access this and why it’s happening. https://t.co/W851WI2aab,@246722 We'd love to help. Are you logged into your user account on the computer?,545188,545187
"@AppleSupport Will Aperture work on MacOS Sierra, on an early 2009 iMac?",@184070 Great question! Here are the technical specifications for Aperture: https://t.co/cpHWF8dfYJ,285731,285730
Smushed on top. iOS 11 irregularity. Never had this occur before. Need fixing. Lodging for FYI. @AppleSupport https://t.co/bouujuSTDo,@175418 We want to check this out. Send us a DM and we will go from there. https://t.co/GDrqU22YpT,250076,250075
Can't remember my apple ID password. Request verification code to my phone.  Code sent.  Apple ignores it.  And repeat ad nauseum. Totally pissed off with this now @AppleSupport just want to buy a £0.99 app ffs.,"@716757 We're here for you. You'll want to refer to this article for help: https://t.co/fJnZYmbI9N

If you continue to have issues, you'll want to reach out to our Apple ID team here: https://t.co/UJm15vmMM2",2516086,2516085
"@115858 seriously, so over iOS 11. Getting pretty tired of Apple. Multiple native apps (safari, settings cause major battery drain.) WTF?",@322332 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,851772,851770
@AppleSupport am I right to believe this is false ? https://t.co/ILjIctFuwF,@385128 Thanks for reaching out to us. DM us your current country and we can go from there. https://t.co/GDrqU22YpT,2294652,2294651
Btw @AppleSupport y’all better fix my phone,@490771 We're here to help. What's going on with your iPhone? Let us know via DM. https://t.co/GDrqU22YpT,1597677,1597676
"@AppleSupport before the latest iOS update my 16 GB ipad could correctly optimise the iCloud Photo Library storage. But now storage usage of Photos on the iPad is ballooning, making the iPad unusable. Is there any way to flush the locally stores pictures?","@137194 You can choose to optimize your device storage by following this article: https://t.co/8YUslsnsM5

Let us know if that is what you are looking to do.",97077,97075
@AppleSupport 11.1.2,"@818430 Thank you. We’d like to look further into this with you. To start, please send us a Direct Message. https://t.co/GDrqU22YpT",2966639,2966641
"@AppleSupport wie lang soll mich dieser #Tippfehler noch nerven? Noch schlimmer ist es eigtl. nur noch, wenn #Siri versucht das auszusprechen. https://t.co/mMxr5ZP1or",@721221 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2534860,2534858
@AppleSupport Why just Iphone 6s ? Give iphone 7 users a short time and check ur stats after that u will see a Huge people Downgrading !,@605535 Let's get your phone working properly again. Meet us in DM to get started. https://t.co/GDrqU22YpT,2047536,2047539
Omg. The new @115858 #iphone update makes me want to buy an @122609.,"@695793 We'd love to see what we can do to hep out. Please let us know what issues you're encountering, exactly which version of iOS you have installed, and which iPhone it's installed on.",2422554,2422553
@AppleSupport het icoontje naast de adresbalk is ‘blanco’. Ik kan nu niet meer iets uitprinten vanaf deze website. Wat tot voor kort wel kon. Is er iets met een update? Of heb ik een instelling verkeerd? #dtv https://t.co/oBzWky12eL,@299835 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,752427,752426
@AppleSupport i️ need y’all to fix this box situation because it is annoying !,@629912 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2142360,2142359
@115858 #ios11update I don’t find camera option in notes from where I can scan documents. https://t.co/knggFlRa9V,@160107 We'd be happy to help. DM us whether you've restarted your device or the Notes app since you noticed this. https://t.co/GDrqU22YpT,187962,187961
@AppleSupport none of my apple products will connect to internet? Help!!,"@612866 Being able to connect your devices to Wi-Fi is important and we're happy to help. To start, please check out https://t.co/sXbhzfS2lM for tips to help with your connection. Keep us posted on how it goes.",2072144,2072143
@AppleSupport how do I sort my music by title instead of by artist in Apple Music on iOS 11?,"@174816 Let's help. If you go into Library &gt; Songs and tap on Sort in the top right-hand corner, an option for Title should appear.",247552,247550
@AppleSupport Whens ios11.1 update rolling out?,@444194 We appreciate your interest and encourage you to stay up to date on Apple news here: https://t.co/gbIPLOsnZd,1394015,1394017
"Have an #iPhone6 but it's not that old. Update=crashing apps/everything slower/#Siri is worse. Guess I kinda get it, but SO irritated @115858","@418748 We'll make sure to get this straightened out. DM us, and we'll see you there. https://t.co/GDrqU22YpT",1276312,1276311
"@238218 @AppleSupport My iPhone was in this spinning loop, until I set the date to 30 Nov. Seems that iPhone will be in trouble if the date is 2 Dec.",@238219 Great work taking steps to narrow down the cause of the behavior. Send us a Direct Message where we can work together to investigate further. https://t.co/GDrqU2kzhr,513623,513624
New iPhone update is wrecking my phone. Decent battery life before  the update and now my phone dies at 9% @115858 quit forcing the hand,"@464648 Hey, let's work together on the battery life. DM us the exact iOS version and we'll go from there. https://t.co/GDrqU22YpT",1484148,1484147
@AppleSupport get this in News app about 30% of the time when I click through to a story. https://t.co/AI8qk7ILnH,@299981 We'd like to look into this with you. What is your current iOS version? You can find it at Settings &gt; General &gt; About.,753051,753049
"@AppleSupport So for example, just like I can long-press to get additional options for clock, flashlight etc, you could easily allow us to turn WiFi off",@177548 We value your feedback. You can submit additional feedback here: https://t.co/N599dZQwRe,1053690,1053689
"@AppleSupport done the 0.3 update WiFi is downlighted n crossed out, settings doesn’t want 2 work properly.... when is the next update due?",@385418 We're here to get you back to enjoying the update. What exactly is going on with Settings? We want to know how to tackle this.,2480640,2480638
@AppleSupport (2/2) weet ik echt niet meer... kan ik mooi alles weggooien. Nooit meer Apple voor mij. Enorme slechte service !,@299229 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,749808,749807
"@AppleSupport @115858 i have been forcibly upgraded to latest ios version, but i am repenting as my music files and pics are disappearing😡",@299685 We absolutely don't want you losing information. Can you confirm what version you updated to? The latest is 11.0.2.,751800,751797
"@AppleSupport Makes sense, thank you. How can I reset password for old account at least; no access to that email nor to the Phone # on account",@303891 You can reset password for the ID using the steps here: https://t.co/fJnZYmbI9N,770087,770089
"Nothing will load, my apps won’t stay open, I can’t answer calls. @115858 has been pushing my limits with this new release 😡",@261491 Thanks for reaching out. We can definitely understand your concern. Let;s hop into DM and look into this with you. https://t.co/GDrqU22YpT,596879,596878
